product_id,name,brand,price,currency,category_level_1,category_level_2,product_type,sport,availability,description,url,image_url,handle,source,tags,stock_quantity
9.89588E+12,Columbia Men Brown Omni-Heat Reflective Pike Lake Parka Hooded Down Jacket,Columbia,128.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"WARM THE TRAIL This jacket is built for chilly hikes with water-resistant fabric and a warm thermal-reflective lining. COZY LAYER Comfy synthetic insulation gives this jacket an added layer of puff and warmth. EXTRA PERKS Zip-up pockets and an interior security pocket keep valuables secure. Adjustable cuffs and hem seal in heat. Omni-Heat™ thermal reflective Thermarator™ Insulation Water resistant fabric Interior security pocket Zippered hand pockets Partial elastic cuffs Adjustable sleeve cuffs Drawcord adjustable hem Center Back Length: 30"" Imported",https://www.columbiasportswear.co.in/products/columbia-men-brown-pike-lake-parka-wm5208-257,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WM5208-257_1.jpg?v=1743234821,columbia-men-brown-pike-lake-parka-wm5208-257,columbia_sportswear_india,Columbia; Columbia Sale; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men; Sustainable Products,30
9.89588E+12,Columbia Men Green Omni-Shield Ascender Softshell Jacket,Columbia,83.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"LAYER LIKE A PRO This wind-and-water-resistant softshell jacket is a versatile, all-weather piece made for windy days in fall or spring. EXTRAS Adjustable hems and cuffs and a chin guard keep you nice and warm. Zip-up chest and hand pockets are perfect for small objects. Bonded softshell Water/wind resistant Abrasion resistant chin guard Zippered chest pocket Zippered hand pockets Adjustable cuff tabs Drawcord adjustable hem Center Back Length: 27.5"" Imported",https://www.columbiasportswear.co.in/products/ascender-softshell-jacket-wm6044-397,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WM6044-397_1.jpg?v=1743234804,ascender-softshell-jacket-wm6044-397,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Jackets and Vest; Men; Soft Shell,52
9.89588E+12,Columbia Men Brown Omni-Heat Reflective Pike Lake Parka Hooded Down Jacket,Columbia,114.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"WARM THE TRAIL This jacket is built for chilly hikes with water-resistant fabric and a warm thermal-reflective lining. COZY LAYER Comfy synthetic insulation gives this jacket an added layer of puff and warmth. EXTRA PERKS Zip-up pockets and an interior security pocket keep valuables secure. Adjustable cuffs and hem seal in heat. Omni-Heat™ thermal reflective Thermarator™ Insulation Water resistant fabric Interior security pocket Zippered hand pockets Partial elastic cuffs Adjustable sleeve cuffs Drawcord adjustable hem Center Back Length: 30"" Imported",https://www.columbiasportswear.co.in/products/columbia-mens-brown-pike-lake-parka-wm5208-258,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WM5208-258_1.jpg?v=1743234820,columbia-mens-brown-pike-lake-parka-wm5208-258,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,156
9.89588E+12,Columbia Men Green Omni-Heat Reflective Fivemile Butte II Hooded Down Jacket,Columbia,107.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"Fivemile Butte II Hooded Jacket is your reliable companion for outdoor adventures in chilly conditions. Crafted with Columbia's dedication to quality and innovation, this jacket offers warmth, comfort, and protection from the elements. Featuring synthetic insulation, it provides lightweight warmth without sacrificing mobility, making it perfect for various outdoor activities. The Fivemile Butte II Hooded Jacket also boasts a water-resistant shell to keep you dry in light rain or snow, while its attached hood offers additional coverage and warmth. With practical features like zippered pockets and adjustable cuffs, this jacket is designed to keep you comfortable and prepared for whatever the weather brings. Whether you're hiking, camping, or exploring the city, the Columbia Fivemile Butte II Hooded Jacket has you covered.",https://www.columbiasportswear.co.in/products/columbia-mens-green-fivemile-butte-ii-hooded-jacket-wm6004-397,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WM6004-397_1.jpg?v=1743234812,columbia-mens-green-fivemile-butte-ii-hooded-jacket-wm6004-397,columbia_sportswear_india,Columbia; Columbia Sale; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men; Sustainable Products,50
9.89588E+12,Columbia Men Navy Blue Omni-Heat Reflective Fivemile Butte II Hooded Down Jacket,Columbia,119.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"Fivemile Butte II Hooded Jacket is your reliable companion for outdoor adventures in chilly conditions. Crafted with Columbia's dedication to quality and innovation, this jacket offers warmth, comfort, and protection from the elements. Featuring synthetic insulation, it provides lightweight warmth without sacrificing mobility, making it perfect for various outdoor activities. The Fivemile Butte II Hooded Jacket also boasts a water-resistant shell to keep you dry in light rain or snow, while its attached hood offers additional coverage and warmth. With practical features like zippered pockets and adjustable cuffs, this jacket is designed to keep you comfortable and prepared for whatever the weather brings. Whether you're hiking, camping, or exploring the city, the Columbia Fivemile Butte II Hooded Jacket has you covered.",https://www.columbiasportswear.co.in/products/columbia-mens-blue-fivemile-butte-ii-hooded-jacket-wm6004-464,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WM6004-464_1.jpg?v=1743234811,columbia-mens-blue-fivemile-butte-ii-hooded-jacket-wm6004-464,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,165
9.89588E+12,Columbia Men Black Omni-Heat Reflective Pike Lake Parka Hooded Down Jacket,Columbia,128.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"WARM THE TRAIL This jacket is built for chilly hikes with water-resistant fabric and a warm thermal-reflective lining. COZY LAYER Comfy synthetic insulation gives this jacket an added layer of puff and warmth. EXTRA PERKS Zip-up pockets and an interior security pocket keep valuables secure. Adjustable cuffs and hem seal in heat. Omni-Heat™ thermal reflective Thermarator™ Insulation Water resistant fabric Interior security pocket Zippered hand pockets Partial elastic cuffs Adjustable sleeve cuffs Drawcord adjustable hem Center Back Length: 30"" Imported",https://www.columbiasportswear.co.in/products/columbia-men-black-pike-lake-parka-wm5208-010,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WM5208-010_1.jpg?v=1743234822,columbia-men-black-pike-lake-parka-wm5208-010,columbia_sportswear_india,Columbia; Columbia Sale; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,128
barlow-pass-550-turbodown-jacket-wm4120-014,Columbia Men Black Barlow Pass 550 TurboDown Jacket,Columbia Sportswear,215.99,USD,Apparel,Men's,,,in_stock,"EXTREME WINTER COMFORT Take on Mother Nature in this winter jacket that's waterproof-breathable and critically seam-sealed for the ultimate in cold-weather wear. ALWAYS WARM This coat combines 450-fill power down, 100g of synthetic insulation, and a thermal-reflective lining for supreme heat retention, even when wet. E",https://www.columbiasportswear.co.in/products/barlow-pass-550-turbodown-jacket-wm4120-014,,barlow-pass-550-turbodown-jacket-wm4120-014,columbia_sportswear_india,,80
half-life-reversible-jacket-wm4402-203,Columbia Men Brown Half Life Reversible Jacket,Columbia Sportswear,89.99,USD,Apparel,Men's,,,in_stock,"The ruggedly handsome Half Life delivers two distinct looks in one comfortable, warm winter jacket. A water resistant nylon ripstop shell is fortified with 100g Omni-Heat insulation and lined with soft Chamois touch tricot. Fully reversible, either solid or print.",https://www.columbiasportswear.co.in/products/half-life-reversible-jacket-wm4402-203,,half-life-reversible-jacket-wm4402-203,columbia_sportswear_india,,119
9.89588E+12,Columbia Men Green Steens Mountain Printed Jacket,Columbia,50.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"A new twist on a Columbia classic, this outdoor staple features a finely tuned fit and a soft-yet-rugged filament-fleece fabrication to keep you warm when temperatures plummet. It’s an ideal addition to your outdoor arsenal.",https://www.columbiasportswear.co.in/products/steens-mountain-printed-jacket-wm6017-348,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WM6017-348_1.jpg?v=1743234808,steens-mountain-printed-jacket-wm6017-348,columbia_sportswear_india,Columbia; Fleece; Hiking and Trekking; Hiking Trekking; Jackets and Vest; Men,99
9.89588E+12,Columbia Men Red Omni-Heat Reflective Fivemile Butte II Hooded Down Jacket,Columbia,107.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"Fivemile Butte II Hooded Jacket is your reliable companion for outdoor adventures in chilly conditions. Crafted with Columbia's dedication to quality and innovation, this jacket offers warmth, comfort, and protection from the elements. Featuring synthetic insulation, it provides lightweight warmth without sacrificing mobility, making it perfect for various outdoor activities. The Fivemile Butte II Hooded Jacket also boasts a water-resistant shell to keep you dry in light rain or snow, while its attached hood offers additional coverage and warmth. With practical features like zippered pockets and adjustable cuffs, this jacket is designed to keep you comfortable and prepared for whatever the weather brings. Whether you're hiking, camping, or exploring the city, the Columbia Fivemile Butte II Hooded Jacket has you covered.",https://www.columbiasportswear.co.in/products/columbia-mens-red-fivemile-butte-ii-hooded-jacket-wm6004-698,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WM6004-698_1.jpg?v=1743234810,columbia-mens-red-fivemile-butte-ii-hooded-jacket-wm6004-698,columbia_sportswear_india,Columbia; Columbia Sale; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men; Sustainable Products,16
9.89588E+12,Columbia Men Beige Omni-Shield Ascender Softshell Jacket,Columbia,66.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"LAYER LIKE A PRO This wind-and-water-resistant softshell jacket is a versatile, all-weather piece made for windy days in fall or spring. EXTRAS Adjustable hems and cuffs and a chin guard keep you nice and warm. Zip-up chest and hand pockets are perfect for small objects. Bonded softshell Water/wind resistant Abrasion resistant chin guard Zippered chest pocket Zippered hand pockets Adjustable cuff tabs Drawcord adjustable hem Center Back Length: 27.5"" Imported",https://www.columbiasportswear.co.in/products/ascender-softshell-jacket-wm6044-221,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WM6044-221_1.jpg?v=1743234805,ascender-softshell-jacket-wm6044-221,columbia_sportswear_india,Columbia; Columbia Sale; Hiking and Trekking; Hiking Trekking; Jackets and Vest; Men; Soft Shell,89
half-life-reversible-jacket-wm4402-213,Columbia Men Green Half Life Reversible Jacket,Columbia Sportswear,89.99,USD,Apparel,Men's,,,in_stock,"The ruggedly handsome Half Life delivers two distinct looks in one comfortable, warm winter jacket. A water resistant nylon ripstop shell is fortified with 100g Omni-Heat insulation and lined with soft Chamois touch tricot. Fully reversible, either solid or print.",https://www.columbiasportswear.co.in/products/half-life-reversible-jacket-wm4402-213,,half-life-reversible-jacket-wm4402-213,columbia_sportswear_india,,81
9.89588E+12,Columbia Men Green Glennaker Lake II Hooded Water Repellent Jacket,Columbia,47.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"Your go-to light-rain layer. This jacket keeps you comfortable from trail to town and packs down into its own hand pocket to keep you ready for surprise showers. Ideal for light to moderate showers Omni-Shield™ repels moisture and resists stains by preventing liquids from absorbing into fast-drying yarns, so you stay clean and dry in damp, messy conditions Hood stows into collar when you don’t need it Zippered hand pockets secures valuables Adjustable sleeve cuffs and drawcord adjustable hood for a versatile fit Packable into hand pocket Center Back Length: 29.0 in / 73.7 cm Uses: Everyday Outdoor Imported",https://www.columbiasportswear.co.in/products/columbia-mens-green-glennaker-lake-ii-rain-jacket-wm7675-397,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WM7675-397_1.jpg?v=1743234789,columbia-mens-green-glennaker-lake-ii-rain-jacket-wm7675-397,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Jackets and Vest; Men; Rain Jacket,194
9.89588E+12,Columbia Women Purple Kruser Ridge II Softshell,Columbia,71.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"SOFT POWER This active zip-up features a water-and-wind-resistant shell, perfect for charging up mountain trails or running errands. EXTRA PERKS You’ll be ready for whatever the day brings with zip-up hand pockets and adjustable hem and cuffs. Comfort stretch Water/wind resistant Zippered hand pockets Binding at cuffs Drawcord adjustable hem Center Back Length: 26"" Uses: Hiking Imported",https://www.columbiasportswear.co.in/products/kruser-ridge-ii-softshell-wo0123-520,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0123-520_1.jpg?v=1743234788,kruser-ridge-ii-softshell-wo0123-520,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Jackets and Vest; Soft Shell; Women,165
9.89588E+12,Columbia Men Black Puffect Novelty Down Jacket,Columbia,155.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"Combining textured fleece goodness with synthetic down insulation, this puffer is stylish and warm all at once. The bomber-jacket-inspired design lends a casual look with handy zippered pockets for gloves. FEATURES Thermarator Insulation Zippered hand pockets Drawcord adjustable hem Rib at collar and cuff TECH SPECS Center Back Length: 22.0"" Shell: 100% Polyester Lining: 100% nylon 210T taffeta Insulation: Thermarator 100% polyester",https://www.columbiasportswear.co.in/products/columbia-mens-black-puffect-novelty-jacket-wm7609-010,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WM7609-010_1.jpg?v=1743234791,columbia-mens-black-puffect-novelty-jacket-wm7609-010,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men; Sustainable Products,69
9.89588E+12,Columbia Men Black Wind Protector Jacket,Columbia,77.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"Crafted from an ultra-soft sweater-face fleece that’s fully laminated for windproof protection, this toasty zip-up jacket is the best combination of comfort, protection and style. The thermal-reflective lining reflects your body heat for warmth while maintaining a high level of breathability, and the way the jacket fits and feels will keep you pulling it on again and again.",https://www.columbiasportswear.co.in/products/wind-protector-jacket-wm6896-010,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WM6896-010_1.jpg?v=1743234794,wind-protector-jacket-wm6896-010,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Jackets and Vest; Men; Soft Shell,20
heat-mode-ii-softshell-jacket-wm6658-398,Columbia Men Green Heat Mode II Softshell Jacket,Columbia Sportswear,89.99,USD,Apparel,Men's,,,in_stock,"Clean lines and a fine-tuned fit in a soft, windproof package with a waterproof membrane—this light and warm softshell jacket’s got what you need for comfort and protection in variable conditions. Plus, our patented thermal-reflective technology, which reflects your body heat for warmth while maintaining a high level o",https://www.columbiasportswear.co.in/products/heat-mode-ii-softshell-jacket-wm6658-398,,heat-mode-ii-softshell-jacket-wm6658-398,columbia_sportswear_india,,177
heat-mode-ii-softshell-jacket-wm6658-464,Columbia Men Blue Heat Mode II Softshell Jacket,Columbia Sportswear,89.99,USD,Apparel,Men's,,,in_stock,"Clean lines and a fine-tuned fit in a soft, windproof package with a waterproof membrane—this light and warm softshell jacket’s got what you need for comfort and protection in variable conditions. Plus, our patented thermal-reflective technology, which reflects your body heat for warmth while maintaining a high level o",https://www.columbiasportswear.co.in/products/heat-mode-ii-softshell-jacket-wm6658-464,,heat-mode-ii-softshell-jacket-wm6658-464,columbia_sportswear_india,,164
9.89588E+12,Columbia Men Black Lake 22 Down Hooded Jacket,Columbia,119.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"LIGHTWEIGHT WARMTH With a water-resistant shell and 650-fill power down insulation, this hooded jacket can be worn alone or as a lightweight layer. NO COLD SPOTS Heat Seal construction means down doesn't migrate so there are no cold spots. MORE GOOD STUFF Zippered hand pockets, chin guard, scuba hood construction and binding at hood, cuffs, and hem keep you snug and warm. Heat Seal Construction Water resistant fabric 650 fill power down insulation Scuba hood Binding at hood, cuff, and hem Chin guard Zippered hand pockets Center Back Length: 28"" Uses: Hiking Imported",https://www.columbiasportswear.co.in/products/lake-22-down-hooded-jacket-wo0840-011,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0840-011_1.jpg?v=1743234778,lake-22-down-hooded-jacket-wo0840-011,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,157
9.89588E+12,Columbia Men Orange Lake 22 Down Jacket,Columbia,107.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"VERSATILE WARMTH Soft, warm, and versatile, this down jacket is a go-to for an easy hike or cold-day errands. BUILT FOR WEATHER Featuring water-resistant fabric and a stitch-less baffled construction for keeping light rain out. MORE GOOD STUFF Zippered hand pockets, chin guard, and binding at collar, hem, and cuffs keep you toasty warm. Heat Seal Construction RDS certified down Water resistant fabric 650 fill power down insulation Binding at collar, cuff, and hem Chin guard Zippered hand pockets Center Back Length: 28"" Uses: Hiking Imported",https://www.columbiasportswear.co.in/products/lake-22-down-jacket-wo0839-834,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0839-834_1.jpg?v=1743234779,lake-22-down-jacket-wo0839-834,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,100
ascender-softshell-jacket-wm6044-837,Columbia Men Orange Ascender Softshell Jacket,Columbia Sportswear,83.99,USD,Apparel,Men's,,,in_stock,"LAYER LIKE A PRO This wind-and-water-resistant softshell jacket is a versatile, all-weather piece made for windy days in fall or spring. EXTRAS Adjustable hems and cuffs and a chin guard keep you nice and warm. Zip-up chest and hand pockets are perfect for small objects. Bonded softshell Water/wind resistant Abrasion r",https://www.columbiasportswear.co.in/products/ascender-softshell-jacket-wm6044-837,,ascender-softshell-jacket-wm6044-837,columbia_sportswear_india,,74
kruser-ridge-ii-softshell-wo0123-593,Columbia Women Purple Kruser Ridge II Softshell,Columbia Sportswear,71.99,USD,,Men's,,,in_stock,"SOFT POWER This active zip-up features a water-and-wind-resistant shell, perfect for charging up mountain trails or running errands. EXTRA PERKS You’ll be ready for whatever the day brings with zip-up hand pockets and adjustable hem and cuffs. Comfort stretch Water/wind resistant Zippered hand pockets Binding at cuffs",https://www.columbiasportswear.co.in/products/kruser-ridge-ii-softshell-wo0123-593,,kruser-ridge-ii-softshell-wo0123-593,columbia_sportswear_india,,110
9.89588E+12,Columbia Men Black Centennial Creek II Down Hooded Jacket,Columbia,191.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"A versatile down jacket ideal for travel in the cold winters while being warm enough to accompany you on short treks as well. The 650-Fill Power Down hits the sweet spot, keeping you comfortably warm on your adventures &amp; is aided with the use of patented Omni-Heat Silver Dots that prevent heat loss. Its water resistant fabric, adjustable hood &amp; supreme packability make it one of our best winter apparels.",https://www.columbiasportswear.co.in/products/centennial-creek-ii-down-hooded-jacket-wo0405-010,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0405-010_1.jpg?v=1743234785,centennial-creek-ii-down-hooded-jacket-wo0405-010,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,26
9.89588E+12,Columbia Men Blue Centennial Creek II Down Hooded Jacket,Columbia,191.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"A versatile down jacket ideal for travel in the cold winters while being warm enough to accompany you on short treks as well. The 650-Fill Power Down hits the sweet spot, keeping you comfortably warm on your adventures &amp; is aided with the use of patented Omni-Heat Silver Dots that prevent heat loss. Its water resistant fabric, adjustable hood &amp; supreme packability make it one of our best winter apparels.",https://www.columbiasportswear.co.in/products/centennial-creek-ii-down-hooded-jacket-wo0405-464,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0405-464_1.jpg?v=1743234784,centennial-creek-ii-down-hooded-jacket-wo0405-464,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,63
9.89588E+12,Columbia Men Red Lake 22 Down Jacket,Columbia,107.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"VERSATILE WARMTH Soft, warm, and versatile, this down jacket is a go-to for an easy hike or cold-day errands. BUILT FOR WEATHER Featuring water-resistant fabric and a stitch-less baffled construction for keeping light rain out. MORE GOOD STUFF Zippered hand pockets, chin guard, and binding at collar, hem, and cuffs keep you toasty warm. Heat Seal Construction RDS certified down Water resistant fabric 650 fill power down insulation Binding at collar, cuff, and hem Chin guard Zippered hand pockets Center Back Length: 28"" Uses: Hiking Imported",https://www.columbiasportswear.co.in/products/lake-22-down-jacket-wo0839-611,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0839-611_1.jpg?v=1743234780,lake-22-down-jacket-wo0839-611,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,56
9.89588E+12,Columbia Men Blue Lake 22 Down Jacket,Columbia,107.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"VERSATILE WARMTH Soft, warm, and versatile, this down jacket is a go-to for an easy hike or cold-day errands. BUILT FOR WEATHER Featuring water-resistant fabric and a stitch-less baffled construction for keeping light rain out. MORE GOOD STUFF Zippered hand pockets, chin guard, and binding at collar, hem, and cuffs keep you toasty warm. Heat Seal Construction RDS certified down Water resistant fabric 650 fill power down insulation Binding at collar, cuff, and hem Chin guard Zippered hand pockets Center Back Length: 28"" Uses: Hiking Imported",https://www.columbiasportswear.co.in/products/lake-22-down-jacket-wo0839-464,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0839-464_1.jpg?v=1743234781,lake-22-down-jacket-wo0839-464,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,96
columbia-men-black-toyama-pass-down-parka-wm7142-010,Columbia Men Black Toyama Pass Down Parka,Columbia Sportswear,137.99,USD,,Men's,,,in_stock,"ADVANCED PROTECTION This parka is waterproof-breathable and built with our most advanced thermal-reflective lining technology. ALWAYS INSULATED Fluffy, 700-fill down insulation ensures that you'll be warmer and cozier than ever. PERFECT POCKETS Zippered hand and chest pockets keep your essentials secured. Omni-Tech™ wa",https://www.columbiasportswear.co.in/products/columbia-men-black-toyama-pass-down-parka-wm7142-010,,columbia-men-black-toyama-pass-down-parka-wm7142-010,columbia_sportswear_india,,54
wind-protector-jacket-wm6896-448,Columbia Men Blue Wind Protector Jacket,Columbia Sportswear,77.99,USD,Apparel,Men's,,,in_stock,"Crafted from an ultra-soft sweater-face fleece that’s fully laminated for windproof protection, this toasty zip-up jacket is the best combination of comfort, protection and style. The thermal-reflective lining reflects your body heat for warmth while maintaining a high level of breathability, and the way the jacket fit",https://www.columbiasportswear.co.in/products/wind-protector-jacket-wm6896-448,,wind-protector-jacket-wm6896-448,columbia_sportswear_india,,49
9.89588E+12,Columbia Men Black Ride On Jacket,Columbia,155.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"Get started on the slopes with this insulated, winter-sports jacket. Designed with a reflective lining to keep you warm in extreme temperatures, and with our waterproof fabric, you're guaranteed a great day on the hill. Added extras include a PU coated chest pocket zipper, a snap back powder skirt, a ski pass and goggle pocket, adjustable comfort cuffs, and a drop tail.",https://www.columbiasportswear.co.in/products/ride-on-jacket-wo0848-010,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0848-010_1.jpg?v=1743234773,ride-on-jacket-wo0848-010,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,148
9.89588E+12,Columbia Men Red Ride On Jacket,Columbia,155.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"Get started on the slopes with this insulated, winter-sports jacket. Designed with a reflective lining to keep you warm in extreme temperatures, and with our waterproof fabric, you're guaranteed a great day on the hill. Added extras include a PU coated chest pocket zipper, a snap back powder skirt, a ski pass and goggle pocket, adjustable comfort cuffs, and a drop tail.",https://www.columbiasportswear.co.in/products/ride-on-jacket-wo0848-613,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0848-613_1.jpg?v=1743234772,ride-on-jacket-wo0848-613,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,81
9.89588E+12,Columbia Men Blue Snow Country Hooded Jacket,Columbia,133.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"The Snow Country Hooded Jacket is ideal for those days of winter when it gets extremely wet and cold outside. This water-resistant, warm, functional and durable hoodie lets you enjoy the beauty of the outdoors with its feather light warmth without the feathers. No matter what activity you indulge in, the Omni Heat 3D technology reflects your body heat for warmth while maintaining a high level of breathability. It lets moisture out, but not in. The fabric is also water resistant which keeps you dry during heavy-snowfall or unwanted rain and the inside liner has a high warmth-to-weight ratio with Thermarator™ insulation that keeps you cozy and warm no matter how cold it gets. Its ultra-fine fibers trap warmth and retain heat even when wet. The well fitting scuba hood will give you full protection from any and all kinds of mountain winds, while the drop tail gives extended coverage at the back to keep snow from getting into the pants.",https://www.columbiasportswear.co.in/products/snow-country-hooded-jacket-wo0872-464,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0872-464_1.jpg?v=1743234767,snow-country-hooded-jacket-wo0872-464,columbia_sportswear_india,Columbia; Columbia Sale; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,94
9.89588E+12,Columbia Men Red Snow Country Hooded Jacket,Columbia,167.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"The Snow Country Hooded Jacket is ideal for those days of winter when it gets extremely wet and cold outside. This water-resistant, warm, functional and durable hoodie lets you enjoy the beauty of the outdoors with its feather light warmth without the feathers. No matter what activity you indulge in, the Omni Heat 3D technology reflects your body heat for warmth while maintaining a high level of breathability. It lets moisture out, but not in. The fabric is also water resistant which keeps you dry during heavy-snowfall or unwanted rain and the inside liner has a high warmth-to-weight ratio with Thermarator™ insulation that keeps you cozy and warm no matter how cold it gets. Its ultra-fine fibers trap warmth and retain heat even when wet. The well fitting scuba hood will give you full protection from any and all kinds of mountain winds, while the drop tail gives extended coverage at the back to keep snow from getting into the pants.",https://www.columbiasportswear.co.in/products/snow-country-hooded-jacket-wo0872-664,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0872-664_1.jpg?v=1743234765,snow-country-hooded-jacket-wo0872-664,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,21
9.89588E+12,Columbia Men Red Omni-Heat 3D Alpha Trail Down Jacket,Columbia,171.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"A versatile full-zip puffy jacket built for serious warmth. Featuring our most advanced thermal-reflective lining with soft next-to-skin feel and water-resistant 800-fill power down insulation to keep you warm and comfortable in severe cold. The scuba hood, chin guard, adjustable hem, and zippered hand pockets bring added protection and utility",https://www.columbiasportswear.co.in/products/alpha-trail-down-hooded-jacket-wo0873-664,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0873-664_1.jpg?v=1743234763,alpha-trail-down-hooded-jacket-wo0873-664,columbia_sportswear_india,Columbia; Columbia Sale; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,28
9.89588E+12,Columbia Men Black Alpha Trail Down Hooded Jacket,Columbia,215.99,USD,Apparel,Men's,Outerwear,Hiking,in_stock,"A versatile full-zip puffy jacket built for serious warmth. Featuring our most advanced thermal-reflective lining with soft next-to-skin feel and water-resistant 800-fill power down insulation to keep you warm and comfortable in severe cold. The scuba hood, chin guard, adjustable hem, and zippered hand pockets bring added protection and utility",https://www.columbiasportswear.co.in/products/alpha-trail-down-hooded-jacket-wo0873-010,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/WO0873-010_1.jpg?v=1743234764,alpha-trail-down-hooded-jacket-wo0873-010,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Insulated and Down; Jackets and Vest; Men,87
